eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/value_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps
11.842199325561523,50.0,126000,,,,,,,,,,,,,,,
7.103329658508301,50.0,126500,,,,,,,,,,,,,,,
18.347434997558594,50.0,127000,8101.7173873901365,0.33740234375,620,0.0,0.0003,4164.2724609375,0.2,-4.880249615013599,-0.04691387836937792,0.033679783,,,,,
18.810752868652344,50.0,127500,,,,,,,,,,,,,,,
14.868203163146973,50.0,128000,,,,,,,,,,,,,,,
12.794662475585938,50.0,128500,,,,,,,,,,,,,,,
20.564361572265625,50.0,129000,,,,,,,,,,,,,,,
11.059545516967773,50.0,129500,8525.41453857422,0.351318359375,630,0.0,0.0003,3565.224853515625,0.2,-4.877004134654999,-0.04544660912360996,0.036620658,,,,,
12.702948570251465,50.0,130000,,,,,,,,,,,,,,,
17.809032440185547,50.0,130500,,,,,,,,,,,,,,,
15.0263032913208,50.0,131000,,,,,,,,,,,,,,,
15.329931259155273,50.0,131500,7733.562893676758,0.327685546875,640,0.0,0.0003,4236.65478515625,0.2,-4.857522912323475,-0.04392226508643944,0.033010572,,,,,
10.04974365234375,50.0,132000,,,,,,,,,,,,,,,
15.643112182617188,50.0,132500,,,,,,,,,,,,,,,
9.811847686767578,50.0,133000,,,,,,,,,,,,,,,
13.136007308959961,50.0,133500,8803.275093078613,0.31435546875,650,0.0,0.0003,3366.973388671875,0.2,-4.868114265799522,-0.04583010478818324,0.029991344,,,,,
10.575165748596191,50.0,134000,,,,,,,,,,,,,,,
9.67544937133789,50.0,134500,,,,,,,,,,,,,,,
14.93730354309082,50.0,135000,,,,,,,,,,,,,,,
12.043069839477539,50.0,135500,7901.083085632325,0.325,660,0.0,0.0003,3937.52001953125,0.2,-4.874442875385284,-0.039134242909494785,0.03317309,,,,,
12.941848754882812,50.0,136000,,,,,,,,,,,,,,,
16.553234100341797,50.0,136500,,,,,,,,,,,,,,,
11.952827453613281,50.0,137000,,,,,,,,,,,,,,,
13.561120986938477,50.0,137500,7630.469366455078,0.343310546875,670,0.0,0.0003,3145.046142578125,0.2,-4.858320663869381,-0.034108458066475576,0.034941636,,,,,
15.598847389221191,50.0,138000,,,,,,,,,,,,,,,
8.20429515838623,50.0,138500,,,,,,,,,,,,,,,
10.494215965270996,50.0,139000,,,,,,,,,,,,,,,
10.61619758605957,50.0,139500,7504.356590270996,0.362353515625,680,0.0,0.0003,3593.723388671875,0.2,-4.86733230650425,-0.039912829732929825,0.037617546,,,,,
9.077762603759766,50.0,140000,,,,,,,,,,,,,,,
7.282912254333496,50.0,140500,,,,,,,,,,,,,,,
8.16616439819336,50.0,141000,,,,,,,,,,,,,,,
12.374656677246094,50.0,141500,8119.925338745117,0.364990234375,690,0.0,0.0003,3696.311767578125,0.2,-4.858695517480373,-0.040328962498460894,0.036295585,,,,,
12.355591773986816,50.0,142000,,,,,,,,,,,,,,,
15.157001495361328,50.0,142500,,,,,,,,,,,,,,,
15.173917770385742,50.0,143000,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,514.32790173,154,50.0,70,924
8.127866744995117,50.0,143500,7465.764999389648,0.392529296875,700,0.0,0.0003,3264.93310546875,0.2,-4.843165434896946,-0.0406615215644706,0.042053714,,,,,
13.417404174804688,50.0,144000,,,,,,,,,,,,,,,
17.23910903930664,50.0,144500,,,,,,,,,,,,,,,
15.79641342163086,50.0,145000,,,,,,,,,,,,,,,
9.887571334838867,50.0,145500,6929.593405151367,0.302978515625,710,-1.1920928955078125e-07,0.0003,3084.910400390625,0.2,-4.824878290295601,-0.044728549884166566,0.028939707,,,,,
15.123878479003906,50.0,146000,,,,,,,,,,,,,,,
8.680120468139648,50.0,146500,,,,,,,,,,,,,,,
15.96681022644043,50.0,147000,,,,,,,,,,,,,,,
10.573467254638672,50.0,147500,7314.459323120117,0.33447265625,720,-1.1920928955078125e-07,0.0003,3866.210205078125,0.2,-4.817653119564056,-0.043667392595671116,0.030302305,,,,,
13.496692657470703,50.0,148000,,,,,,,,,,,,,,,
11.51190185546875,50.0,148500,,,,,,,,,,,,,,,
9.508358001708984,50.0,149000,,,,,,,,,,,,,,,
12.375757217407227,50.0,149500,,,,,,,,,,,,,,,
16.468294143676758,50.0,150000,7581.163786315918,0.3099609375,730,0.0,0.0003,3643.2099609375,0.2,-4.817478331923485,-0.04488406025920995,0.030061245,,,,,
13.576553344726562,50.0,150500,,,,,,,,,,,,,,,
13.934438705444336,50.0,151000,,,,,,,,,,,,,,,
10.602714538574219,50.0,151500,,,,,,,,,,,,,,,
9.354500770568848,50.0,152000,7395.538194274903,0.35439453125,740,0.0,0.0003,4072.448486328125,0.2,-4.806361763179302,-0.03793904965714319,0.03516797,,,,,
2.4654204845428467,50.0,152500,,,,,,,,,,,,,,,
17.95204734802246,50.0,153000,,,,,,,,,,,,,,,
11.292547225952148,50.0,153500,,,,,,,,,,,,,,,
12.920316696166992,50.0,154000,7025.964862060547,0.3767578125,750,0.0,0.0003,3347.812255859375,0.2,-4.833477856218815,-0.04261095886758994,0.036314383,,,,,
8.478349685668945,50.0,154500,,,,,,,,,,,,,,,
15.102811813354492,50.0,155000,,,,,,,,,,,,,,,
20.543296813964844,50.0,155500,,,,,,,,,,,,,,,
9.127426147460938,50.0,156000,6189.82135925293,0.360986328125,760,0.0,0.0003,3383.058837890625,0.2,-4.844966278970242,-0.042449562871479427,0.034033306,,,,,
9.995097160339355,50.0,156500,,,,,,,,,,,,,,,
14.184074401855469,50.0,157000,,,,,,,,,,,,,,,
12.81960678100586,50.0,157500,,,,,,,,,,,,,,,
16.675363540649414,50.0,158000,6441.271026611328,0.377490234375,770,5.960464477539063e-08,0.0003,2918.5830078125,0.2,-4.826762574911117,-0.041997556888964026,0.03832034,,,,,
9.613080978393555,50.0,158500,,,,,,,,,,,,,,,
12.028809547424316,50.0,159000,,,,,,,,,,,,,,,
14.495716094970703,50.0,159500,,,,,,,,,,,,,,,
13.39095687866211,50.0,160000,6924.93977508545,0.347998046875,780,-1.1920928955078125e-07,0.0003,3182.714599609375,0.2,-4.815731687843799,-0.04458981531788595,0.034575626,,,,,
9.551268577575684,50.0,160500,,,,,,,,,,,,,,,
17.92548370361328,50.0,161000,,,,,,,,,,,,,,,
13.152327537536621,50.0,161500,,,,,,,,,,,,,,,
12.109370231628418,50.0,162000,6108.6380966186525,0.3587890625,790,0.0,0.0003,3219.40380859375,0.2,-4.795637837052345,-0.042887943441746755,0.036575772,,,,,
11.732330322265625,50.0,162500,,,,,,,,,,,,,,,
10.623064041137695,50.0,163000,,,,,,,,,,,,,,,
10.109713554382324,50.0,163500,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,510.7917446100001,177,50.0,80,921
12.838691711425781,50.0,164000,6078.248170471192,0.338330078125,800,0.0,0.0003,3025.443603515625,0.2,-4.780644077062607,-0.037848973473592194,0.031439763,,,,,
18.860897064208984,50.0,164500,,,,,,,,,,,,,,,
13.335746765136719,50.0,165000,,,,,,,,,,,,,,,
13.038862228393555,50.0,165500,,,,,,,,,,,,,,,
16.92942237854004,50.0,166000,6195.062722778321,0.34375,810,5.960464477539063e-08,0.0003,2844.59765625,0.2,-4.7630018010735515,-0.03286531534686219,0.032495216,,,,,
15.697842597961426,50.0,166500,,,,,,,,,,,,,,,
18.4167423248291,50.0,167000,,,,,,,,,,,,,,,
14.037148475646973,50.0,167500,,,,,,,,,,,,,,,
10.016557693481445,50.0,168000,5883.962982177734,0.34609375,820,0.0,0.0003,2398.39013671875,0.2,-4.755542419850826,-0.03778016772412229,0.03069607,,,,,
10.468881607055664,50.0,168500,,,,,,,,,,,,,,,
11.120124816894531,50.0,169000,,,,,,,,,,,,,,,
9.579931259155273,50.0,169500,,,,,,,,,,,,,,,
9.126668930053711,50.0,170000,5765.024168395996,0.34228515625,830,-1.1920928955078125e-07,0.0003,2293.040771484375,0.2,-4.734946870803833,-0.03833608432905748,0.02954293,,,,,
13.08779525756836,50.0,170500,,,,,,,,,,,,,,,
17.072303771972656,50.0,171000,,,,,,,,,,,,,,,
13.362054824829102,50.0,171500,,,,,,,,,,,,,,,
11.870340347290039,50.0,172000,,,,,,,,,,,,,,,
11.875931739807129,50.0,172500,5832.18712310791,0.317919921875,840,0.0,0.0003,2577.58935546875,0.2,-4.715743663907051,-0.03701977182063274,0.03087546,,,,,
15.82343578338623,50.0,173000,,,,,,,,,,,,,,,
10.675748825073242,50.0,173500,,,,,,,,,,,,,,,
14.182811737060547,50.0,174000,,,,,,,,,,,,,,,
9.772836685180664,50.0,174500,5786.434532928467,0.36484375,850,-1.1920928955078125e-07,0.0003,2646.199462890625,0.2,-4.699842101335525,-0.03462077293734182,0.033970222,,,,,
11.642574310302734,50.0,175000,,,,,,,,,,,,,,,
17.646615982055664,50.0,175500,,,,,,,,,,,,,,,
14.28079605102539,50.0,176000,,,,,,,,,,,,,,,
15.836138725280762,50.0,176500,5462.297203063965,0.35654296875,860,0.0,0.0003,2282.640380859375,0.2,-4.702676221728325,-0.03189534609264229,0.031431943,,,,,
11.950544357299805,50.0,177000,,,,,,,,,,,,,,,
19.719820022583008,50.0,177500,,,,,,,,,,,,,,,
18.335052490234375,50.0,178000,,,,,,,,,,,,,,,
14.159563064575195,50.0,178500,5826.254425048828,0.278271484375,870,0.0,0.0003,2972.026611328125,0.2,-4.703811538219452,-0.033558301055745685,0.026112745,,,,,
13.037117004394531,50.0,179000,,,,,,,,,,,,,,,
19.637454986572266,50.0,179500,,,,,,,,,,,,,,,
17.301301956176758,50.0,180000,,,,,,,,,,,,,,,
10.160820007324219,50.0,180500,5604.719342041016,0.31162109375,880,0.0,0.0003,2328.771484375,0.2,-4.701160500943661,-0.040649504042812624,0.02774204,,,,,
14.485713958740234,50.0,181000,,,,,,,,,,,,,,,
15.125574111938477,50.0,181500,,,,,,,,,,,,,,,
12.34619140625,50.0,182000,,,,,,,,,,,,,,,
13.79265022277832,50.0,182500,5028.651708221436,0.327392578125,890,5.960464477539063e-08,0.0003,2046.1746826171875,0.2,-4.703809288144112,-0.030742199125234036,0.030390002,,,,,
14.323562622070312,50.0,183000,,,,,,,,,,,,,,,
10.96739387512207,50.0,183500,,,,,,,,,,,,,,,
11.970314025878906,50.0,184000,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,510.8204508899999,199,50.0,90,921
10.457601547241211,50.0,184500,5383.450271606445,0.366943359375,900,0.0,0.0003,2129.053955078125,0.2,-4.711139099299908,-0.030242386185273064,0.033977553,,,,,
15.20496654510498,50.0,185000,,,,,,,,,,,,,,,
9.391047477722168,50.0,185500,,,,,,,,,,,,,,,
7.919864177703857,50.0,186000,,,,,,,,,,,,,,,
14.286275863647461,50.0,186500,4970.5185646057125,0.36923828125,910,0.0,0.0003,2288.38134765625,0.2,-4.701728163659572,-0.036829793303331824,0.034741927,,,,,
9.838855743408203,50.0,187000,,,,,,,,,,,,,,,
12.00516128540039,50.0,187500,,,,,,,,,,,,,,,
11.778904914855957,50.0,188000,,,,,,,,,,,,,,,
14.949043273925781,50.0,188500,5307.3593101501465,0.367431640625,920,0.0,0.0003,2500.864013671875,0.2,-4.697737371921539,-0.031153945566620676,0.03313124,,,,,
10.78367805480957,50.0,189000,,,,,,,,,,,,,,,
16.263050079345703,50.0,189500,,,,,,,,,,,,,,,
10.838592529296875,50.0,190000,,,,,,,,,,,,,,,
12.983894348144531,50.0,190500,4942.597398376465,0.361669921875,930,5.960464477539063e-08,0.0003,2244.813720703125,0.2,-4.714420308172703,-0.03223751698678825,0.033629656,,,,,
15.659927368164062,50.0,191000,,,,,,,,,,,,,,,
12.312179565429688,50.0,191500,,,,,,,,,,,,,,,
12.707435607910156,50.0,192000,,,,,,,,,,,,,,,
19.373306274414062,50.0,192500,,,,,,,,,,,,,,,
6.895170211791992,50.0,193000,4479.161282348633,0.36845703125,940,-1.1920928955078125e-07,0.0003,1973.37646484375,0.2,-4.720017683506012,-0.032665092969546096,0.035714004,,,,,
12.281730651855469,50.0,193500,,,,,,,,,,,,,,,
15.325525283813477,50.0,194000,,,,,,,,,,,,,,,
11.449762344360352,50.0,194500,,,,,,,,,,,,,,,
11.315534591674805,50.0,195000,4823.2651992797855,0.389599609375,950,0.0,0.0003,2437.911376953125,0.2,-4.687618398666382,-0.03447801050933776,0.0359751,,,,,
15.28628158569336,50.0,195500,,,,,,,,,,,,,,,
13.154305458068848,50.0,196000,,,,,,,,,,,,,,,
14.694522857666016,50.0,196500,,,,,,,,,,,,,,,
10.783857345581055,50.0,197000,4885.351476287842,0.347607421875,960,0.0,0.0003,2148.435791015625,0.2,-4.695839190483094,-0.035324758230126464,0.03188031,,,,,
16.929306030273438,50.0,197500,,,,,,,,,,,,,,,
19.32828140258789,50.0,198000,,,,,,,,,,,,,,,
13.141080856323242,50.0,198500,,,,,,,,,,,,,,,
11.239025115966797,50.0,199000,4543.77883682251,0.31767578125,970,5.960464477539063e-08,0.0003,2322.822021484375,0.2,-4.693252828717232,-0.034405074792448434,0.03209354,,,,,
18.005573272705078,50.0,199500,,,,,,,,,,,,,,,
18.786277770996094,50.0,200000,,,,,,,,,,,,,,,
12.229521751403809,50.0,200500,,,,,,,,,,,,,,,
18.016008377075195,50.0,201000,4528.596906280518,0.3279296875,980,0.0,0.0003,2325.2568359375,0.2,-4.6770672589540485,-0.030462786178395616,0.028976237,,,,,
15.294118881225586,50.0,201500,,,,,,,,,,,,,,,
12.70571517944336,50.0,202000,,,,,,,,,,,,,,,
12.943843841552734,50.0,202500,,,,,,,,,,,,,,,
14.326476097106934,50.0,203000,4216.376195526123,0.352197265625,990,-1.1920928955078125e-07,0.0003,1865.8385009765625,0.2,-4.663708287477493,-0.028854922761092895,0.036419414,,,,,
19.32151222229004,50.0,203500,,,,,,,,,,,,,,,
11.584238052368164,50.0,204000,,,,,,,,,,,,,,,
12.089595794677734,50.0,204500,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,513.77303919,221,50.0,100,924
13.680628776550293,50.0,205000,4332.353833770752,0.334619140625,1000,-1.1920928955078125e-07,0.0003,2010.43798828125,0.2,-4.676770852506161,-0.03144433249835856,0.030120112,,,,,
14.735193252563477,50.0,205500,,,,,,,,,,,,,,,
8.00421142578125,50.0,206000,,,,,,,,,,,,,,,
14.868827819824219,50.0,206500,,,,,,,,,,,,,,,
14.143951416015625,50.0,207000,4173.91321182251,0.314013671875,1010,0.0,0.0003,1855.3946533203125,0.2,-4.670320200920105,-0.029964021187333857,0.02981575,,,,,
6.68767786026001,50.0,207500,,,,,,,,,,,,,,,
9.29703140258789,50.0,208000,,,,,,,,,,,,,,,
13.472404479980469,50.0,208500,,,,,,,,,,,,,,,
13.60478401184082,50.0,209000,3953.684719848633,0.37861328125,1020,0.0,0.0003,1637.73876953125,0.2,-4.70097918510437,-0.030515857371210587,0.0328224,,,,,
10.645627975463867,50.0,209500,,,,,,,,,,,,,,,
9.6177396774292,50.0,210000,,,,,,,,,,,,,,,
13.623674392700195,50.0,210500,,,,,,,,,,,,,,,
11.880849838256836,50.0,211000,4269.635997009277,0.35341796875,1030,0.0,0.0003,2135.426025390625,0.2,-4.695062686502934,-0.029225212839082814,0.03246689,,,,,
11.542184829711914,50.0,211500,,,,,,,,,,,,,,,
12.360690116882324,50.0,212000,,,,,,,,,,,,,,,
14.746204376220703,50.0,212500,,,,,,,,,,,,,,,
13.703506469726562,50.0,213000,4171.890880584717,0.363623046875,1040,5.960464477539063e-08,0.0003,1910.3084716796875,0.2,-4.683263275027275,-0.029481981506978627,0.032334477,,,,,
10.570362091064453,50.0,213500,,,,,,,,,,,,,,,
11.948637962341309,50.0,214000,,,,,,,,,,,,,,,
14.030475616455078,50.0,214500,,,,,,,,,,,,,,,
16.021974563598633,50.0,215000,,,,,,,,,,,,,,,
11.75731086730957,50.0,215500,3768.523962402344,0.34111328125,1050,0.0,0.0003,1454.7310791015625,0.2,-4.697059088945389,-0.029205269599333405,0.032756977,,,,,
10.154991149902344,50.0,216000,,,,,,,,,,,,,,,
9.523283004760742,50.0,216500,,,,,,,,,,,,,,,
11.152132034301758,50.0,217000,,,,,,,,,,,,,,,
15.001023292541504,50.0,217500,3477.686392211914,0.3705078125,1060,-1.1920928955078125e-07,0.0003,1610.191650390625,0.2,-4.718145249783992,-0.018694554072862957,0.034711417,,,,,
11.788228988647461,50.0,218000,,,,,,,,,,,,,,,
15.190321922302246,50.0,218500,,,,,,,,,,,,,,,
8.229803085327148,50.0,219000,,,,,,,,,,,,,,,
15.730817794799805,50.0,219500,3709.509688568115,0.33671875,1070,-1.1920928955078125e-07,0.0003,1591.7822265625,0.2,-4.724844942986965,-0.02765617648110492,0.0322698,,,,,
11.11160659790039,50.0,220000,,,,,,,,,,,,,,,
9.857287406921387,50.0,220500,,,,,,,,,,,,,,,
17.245920181274414,50.0,221000,,,,,,,,,,,,,,,
15.001708984375,50.0,221500,3290.7946464538572,0.40732421875,1080,0.0,0.0003,1623.279296875,0.2,-4.75792418718338,-0.024246860267885494,0.04120636,,,,,
11.60954475402832,50.0,222000,,,,,,,,,,,,,,,
14.18745231628418,50.0,222500,,,,,,,,,,,,,,,
14.354747772216797,50.0,223000,,,,,,,,,,,,,,,
5.565274238586426,50.0,223500,3601.296536254883,0.369677734375,1090,5.960464477539063e-08,0.0003,1507.6541748046875,0.2,-4.756717224419117,-0.02372963392554084,0.03557186,,,,,
13.58730411529541,50.0,224000,,,,,,,,,,,,,,,
12.888725280761719,50.0,224500,,,,,,,,,,,,,,,
17.98680877685547,50.0,225000,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,506.40611211000004,243,50.0,110,924
11.2288818359375,50.0,225500,2725.136500167847,0.390673828125,1100,0.0,0.0003,1193.5887451171875,0.2,-4.765934228897095,-0.02231709751067683,0.034114696,,,,,
11.26694107055664,50.0,226000,,,,,,,,,,,,,,,
15.00204849243164,50.0,226500,,,,,,,,,,,,,,,
11.329158782958984,50.0,227000,,,,,,,,,,,,,,,
12.353816986083984,50.0,227500,3035.4969329833984,0.384521484375,1110,0.0,0.0003,1245.9478759765625,0.2,-4.758087204396725,-0.0271429438245832,0.03505388,,,,,
14.519935607910156,50.0,228000,,,,,,,,,,,,,,,
13.14382266998291,50.0,228500,,,,,,,,,,,,,,,
12.183855056762695,50.0,229000,,,,,,,,,,,,,,,
15.533605575561523,50.0,229500,3235.430860900879,0.396240234375,1120,0.0,0.0003,1762.43310546875,0.2,-4.730585253238678,-0.02328509272338124,0.03697481,,,,,
19.133255004882812,50.0,230000,,,,,,,,,,,,,,,
13.920909881591797,50.0,230500,,,,,,,,,,,,,,,
15.992239952087402,50.0,231000,,,,,,,,,,,,,,,
11.381368637084961,50.0,231500,3093.0286155700683,0.35341796875,1130,0.0,0.0003,1202.160888671875,0.2,-4.712013922631741,-0.021810496848775073,0.03179196,,,,,
15.284875869750977,50.0,232000,,,,,,,,,,,,,,,
8.635101318359375,50.0,232500,,,,,,,,,,,,,,,
12.038942337036133,50.0,233000,,,,,,,,,,,,,,,
8.644736289978027,50.0,233500,3070.1071434020996,0.390771484375,1140,0.0,0.0003,1561.6595458984375,0.2,-4.724380902945995,-0.022143923735711724,0.034245808,,,,,
15.082572937011719,50.0,234000,,,,,,,,,,,,,,,
13.459949493408203,50.0,234500,,,,,,,,,,,,,,,
13.538398742675781,50.0,235000,,,,,,,,,,,,,,,
12.087980270385742,50.0,235500,,,,,,,,,,,,,,,
16.42447853088379,50.0,236000,2893.445711517334,0.390087890625,1150,1.1920928955078125e-07,0.0003,1340.1435546875,0.2,-4.742488716542721,-0.02765183900773991,0.035529353,,,,,
9.32261848449707,50.0,236500,,,,,,,,,,,,,,,
14.942464828491211,50.0,237000,,,,,,,,,,,,,,,
16.90587615966797,50.0,237500,,,,,,,,,,,,,,,
11.25210189819336,50.0,238000,3004.682234954834,0.366552734375,1160,0.0,0.0003,1334.96240234375,0.2,-4.733935879170895,-0.022517806461837608,0.034281094,,,,,
16.70271873474121,50.0,238500,,,,,,,,,,,,,,,
12.654481887817383,50.0,239000,,,,,,,,,,,,,,,
10.028463363647461,50.0,239500,,,,,,,,,,,,,,,
15.288907051086426,50.0,240000,2614.274159240723,0.366943359375,1170,0.0,0.0003,1118.770263671875,0.2,-4.741439631581306,-0.01700235370954033,0.032575518,,,,,
12.60890007019043,50.0,240500,,,,,,,,,,,,,,,
9.33678150177002,50.0,241000,,,,,,,,,,,,,,,
15.987177848815918,50.0,241500,,,,,,,,,,,,,,,
15.362970352172852,50.0,242000,2615.905247497559,0.377001953125,1180,1.1920928955078125e-07,0.0003,1329.9837646484375,0.2,-4.7420354157686235,-0.019169637603044975,0.033767544,,,,,
15.750919342041016,50.0,242500,,,,,,,,,,,,,,,
15.859189987182617,50.0,243000,,,,,,,,,,,,,,,
15.05438232421875,50.0,243500,,,,,,,,,,,,,,,
12.468072891235352,50.0,244000,2613.7701091766357,0.35205078125,1190,0.0,0.0003,1114.389892578125,0.2,-4.740309220552445,-0.01948149794334313,0.031305462,,,,,
13.084943771362305,50.0,244500,,,,,,,,,,,,,,,
16.849536895751953,50.0,245000,,,,,,,,,,,,,,,
12.073251724243164,50.0,245500,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,514.48283864,265,50.0,120,925
10.332329750061035,50.0,246000,2550.1237007141112,0.37763671875,1200,0.0,0.0003,1408.9384765625,0.2,-4.721503140032292,-0.02771852389414562,0.03352131,,,,,
19.63504981994629,50.0,246500,,,,,,,,,,,,,,,
15.273316383361816,50.0,247000,,,,,,,,,,,,,,,
12.916309356689453,50.0,247500,,,,,,,,,,,,,,,
11.41323471069336,50.0,248000,2744.686737060547,0.358056640625,1210,0.0,0.0003,1249.3291015625,0.2,-4.735217252373696,-0.028105198174307587,0.029771492,,,,,
13.664193153381348,50.0,248500,,,,,,,,,,,,,,,
8.367691040039062,50.0,249000,,,,,,,,,,,,,,,
11.765276908874512,50.0,249500,,,,,,,,,,,,,,,
15.439702987670898,50.0,250000,2397.315923690796,0.353857421875,1220,0.0,0.0003,1415.9525146484375,0.2,-4.748604445159435,-0.017672354477690534,0.030351155,,,,,
13.260843276977539,50.0,250500,,,,,,,,,,,,,,,
13.420648574829102,50.0,251000,,,,,,,,,,,,,,,
11.535815238952637,50.0,251500,,,,,,,,,,,,,,,
